Aspect,Drainage_D,Amalner_El,Flow_Accum,Flow_Direc,Plan_,Profile_,Slope_Amal,SLF,Stream_Pow,TRI,TPI,TWI,HSG,SM,ndmi,Soil_Textu,pres_seaso,IBI,Building_D,NDISI,SAVi,AWEI,Land_Cover,Geo_,Critical_I,Road_Buffe,Feature_La,Distance_F,Population,X,Y,Target
135.1399994,277.3089905,129,3,2,0,0,1.07719,0.0001601,0,0,-0.597217,13.2093,4,632.6666667,-0.156843,1,216,0.123315474,12038000,0.156739,0.094431285,-0.000103833,3,6,0,1,3,1674.069946,2717.833314,21.0400786,75.040394,1
134.8679962,286.3559875,129,0,2,0,0,1.08114,0,0,1,-0.633075,6.49582,4,632.6666667,-0.156843,1,216,0.12641428,11209700,0.167827,0.094431285,-0.000103833,3,6,0,1,3,1674.069946,2717.833314,21.0400385,75.0403239,1
44.9999008,274.5910034,129,0,64,0.8,-0.48,2.1540101,0,0,1.7320499,0.449553,5.80615,4,632.6666667,-0.187992,1,216,0.124037748,12751200,0.145658,0.112666304,-0.000101006,3,6,0,1,3,1633.050049,2717.833314,21.0403134,75.0406139,1
26.7499008,280.1789856,129,0,64,0,-0.64,1.71226,0,0.298931,1.7320499,0.449553,5.80615,4,632.6666667,-0.116378,1,216,0.124037748,12572700,0.145658,0.129531842,-9.57263E-05,2,6,0,1,3,1633.050049,2717.833314,21.0404224,75.040584,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
11.3752003,588.5579834,122,2,64,0,0,3.8879399,0.730449,0.679606,2.4494901,1.21269,6.3133798,4,632.5833333,-0.191693,1,220,0.117235773,24199800,0.150357,0.205543401,-0.000104888,3,6,0,1,3,2105.469971,2521.432156,21.0531536,75.0558214,1
33.7318993,320.1560059,127,3,64,0,-0.64,2.7489901,0.677536,4.8014898,1,0.290709,6.7843699,4,632.6666667,-0.221137,1,216,0.114544051,11309000,0.156184,0.228288725,-0.00009454,2,6,0,1,3,1067,2717.833314,21.0407725,75.0404209,1
-1,560.8029785,122,0,1,0,0,0.007226,0,0,0,-0.894909,11.5039997,4,632.5833333,-0.332614,1,220,0.10387786,11229100,0.159602,0.172978632,-0.000101108,3,6,0,0,3,918.8289795,2521.432156,21.0527249,75.0550913,1
-1,684.7630005,123,31,64,0,0,0.0073669,0.0006326,0.0398583,0,0.0026041,14.9504004,4,632.5833333,-0.150222,1,220,0.120118349,30586500,0.139567,0.186384765,-0.00010446,3,6,0,1,3,2769.810059,2521.432156,21.0514399,75.0559584,1
0.351521,298.32901,127,4,64,0,-0.64,2.2888501,0.484485,1.59874,0,-0.0802279,7.3548102,4,632.6666667,-0.243978,1,216,0.114544051,11735700,0.156184,0.276486253,-0.00011586,4,6,0,1,3,1283.880005,2717.833314,21.0407311,75.0406118,1
350.0020142,646.375,121,7,64,-0.516923,0.763077,12.9568996,4.7941399,11.5036001,6.2449999,1.70676,6.2150898,4,632.5833333,-0.259281,1,220,0.110234824,28082100,0.159021,0.315483,-0.00009729,4,6,0,0,4,1500.300049,2521.432156,21.0519441,75.0587454,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
135.0010071,596.8250122,124,0,4,0.64,-0.64,3.23874,0,0,2,0.600806,5.3977098,4,632.5833333,-0.285744,1,220,0.119114129,10909300,0.194666,0.296144227,-8.91325E-05,4,6,0,1,3,1845.780029,2521.432156,21.0512716,75.0550913,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
-1,631.3480225,123,2,64,0,0,0.0084347,0.000252,0.0029442,0,-0.474848,12.448,4,632.5833333,-0.190058,1,220,0.116515674,15918800,0.173086,0.301689278,-0.000096525,4,6,0,1,3,2312.850098,2521.432156,21.0513042,75.0554563,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
-1,631.3480225,123,2,64,0,0,0.0084347,0.000252,0.0029442,0,-0.474848,12.448,4,632.5833333,-0.190058,1,220,0.116515674,15918800,0.173086,0.301689278,-0.000096525,4,6,0,1,3,2312.850098,2521.432156,21.0513042,75.0554563,1
135.0480042,500.1000061,122,0,2,-0.64,0.64,3.2395201,0,1.6979899,2.2360699,0.351143,5.6926398,4,632.5833333,-0.158018,1,220,0.120489089,25728900,0.147691,0.15508566,-0.000101678,2,6,0,1,3,1994.119995,2521.432156,21.0539538,75.0558213,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
135.0010071,596.8250122,124,0,4,0.64,-0.64,3.23874,0,0,2,0.600806,5.3977098,4,632.5833333,-0.285744,1,220,0.119114129,10909300,0.194666,0.296144227,-8.91325E-05,4,6,0,1,3,1845.780029,2521.432156,21.0512716,75.0550913,1
314.6080017,576.2810059,124,3,128,0,0,1.07664,0.429046,12.9671001,0,0.491974,7.1366401,4,632.5833333,-0.215698,1,220,0.11261799,3447000,0.181635,0.332677415,-0.000088315,4,6,0,0,3,813.2199707,2521.432156,21.0519329,75.0543612,1
0.0532861,680.1469727,122,36,128,0,0.64,2.2905099,1.16785,14.3991003,1.7320499,0.692134,9.3555698,4,632.5833333,-0.175275,1,220,0.119097706,35878500,0.154722,0.211162522,-9.95563E-05,3,6,0,1,3,2550.98999,2521.432156,21.0519266,75.0558706,1
-1,697.7109985,123,20,64,0,0,0.004292,0.000263,0.0149816,0,-0.308404,15.0695,4,632.5833333,-0.110661,1,220,0.120583031,36274600,0.141709,0.132950349,-0.000104105,2,6,0,1,3,2845.389893,2521.432156,21.0513845,75.0561378,1
225.0440063,706.6119995,123,26,32,0,0,1.06967,0.38114,4.8544698,1,-0.0305536,9.80233,4,632.5833333,-0.110661,1,220,0.120583031,37558300,0.141709,0.132950349,-0.000104105,2,6,0,1,3,2845.389893,2521.432156,21.0513695,75.0561865,1
0.219527,496.4880066,128,0,64,0,0,3.05178,0,0.533132,2.2360699,0.256778,5.3453002,4,632.5833333,-0.221673,1,220,0.114158771,4015820,0.165879,0.245599279,-0.00008743,4,6,0,0,24,936.9260254,5459.15703,21.0505448,75.0543824,1
0.219527,496.4880066,128,0,64,0,0,3.05178,0,0.533132,2.2360699,0.256778,5.3453002,4,632.5833333,-0.221673,1,220,0.114158771,4015820,0.165879,0.245599279,-0.00008743,4,6,0,0,24,936.9260254,5459.15703,21.0505448,75.0543824,1
-1,631.3480225,123,2,64,0,0,0.0084347,0.000252,0.0029442,0,-0.474848,12.448,4,632.5833333,-0.190058,1,220,0.116515674,15918800,0.173086,0.301689278,-0.000096525,4,6,0,1,3,2312.850098,2521.432156,21.0513042,75.0554563,1
-1,438.2919922,126,3,64,0,0,0.0011575,0.0000224,0.0006061,0,-0.700802,14.7216997,4,632.5833333,-0.184681,1,220,0.106831895,2642610,0.126486,0.155031784,-0.00013411,3,6,0,0,24,801.5,5459.15703,21.0507776,75.0536311,1
359.6109924,499.2990112,126,2,64,0,-0.64,2.2891099,0.367226,0.799462,1.7320499,0.0650597,6.8438702,4,632.5833333,-0.175547,1,220,0.115259617,3355170,0.164252,0.253754803,-0.00009768,3,6,0,1,24,1075.040039,5459.15703,21.0509036,75.0542177,1
85.7860031,438.4060059,125,1,128,0,0,0.0050565,0.0000982,0.0008825,0,-0.121915,12.5542002,4,632.5833333,-0.207885,1,220,0.119381976,4352080,0.156409,0.163327158,-0.000110486,3,6,0,1,24,1293.050049,5459.15703,21.0520931,75.0523543,1
45.0485992,382.7529907,126,2,128,-0.32,0.96,3.2392399,0.576491,1.1319,2.4494901,0.448767,6.49616,4,632.5833333,-0.231456,1,220,0.11112699,6170070,0.146423,0.252420083,-0.000105415,3,6,37834.5,1,24,423.4190063,5459.15703,21.0503816,75.053266,1
85.7860031,438.4060059,125,1,128,0,0,0.0050565,0.0000982,0.0008825,0,-0.121915,12.5542002,4,632.5833333,-0.207885,1,220,0.119381976,4352080,0.156409,0.163327158,-0.000110486,3,6,0,1,24,1293.050049,5459.15703,21.0520931,75.0523543,1
197.973999,282.8429871,126,4,4,-0.64,0.64,2.41447,0.519314,1.68659,2,0.658462,7.3013201,4,632.5833333,-0.111737,1,220,0.123701324,3404140,0.144551,0.069997118,-9.22725E-05,2,6,37738.89844,0,24,763.8430176,5459.15703,21.0506142,75.0518057,1
359.8980103,142.1269989,127,3,16,0,0.64,2.2894101,0.462548,1.99892,0,0.398792,7.0787101,4,660,-0.0806384,1,217.6666667,0.128583627,27123400,0.148555,0.082384794,-0.000100285,2,6,0,1,3,2129.330078,2717.833314,21.0399336,75.0420216,1
359.8980103,142.1269989,127,5,16,0,0.64,2.2894101,0.529887,1.99892,0,0.324343,7.53689,4,660,-0.0806384,1,217.6666667,0.128583627,25473100,0.148555,0.07529223,-0.000103475,2,6,0,1,3,2129.330078,2717.833314,21.0399548,75.0419632,1
63.1957016,384.7080078,125,0,32,0,0.64,1.70265,0,210.1560059,1.7320499,0.160766,5.8053002,14,632.5833333,-0.199791,1,220,0.117107279,22221000,0.152117,0.194876556,-0.000107159,3,6,0,1,3,2718.73999,5236.131894,21.0429921,75.0437741,1
63.5848007,380.526001,127,0,4,0,0.64,1.7091399,0,0,0,0.0367324,6.0376701,4,632.5833333,-0.165808,1,220,0.118827116,8448050,0.180641,0.109400324,-8.47583E-05,3,6,0,0,3,469.3469849,5236.131894,21.0424654,75.0419487,1
271.4729919,228.2539978,127,11,1,0,0,0.0092435,0.272878,0,0,0.0280843,8.9837503,4,632.6666667,-0.168942,1,216,0.126919766,15289800,0.164948,0.147003208,-0.000101553,3,6,0,1,3,2175.129883,2717.833314,21.0399802,75.0409452,1
-1,415.9330139,125,0,1,0,0,0.020491,0,0,0,0.0122542,10.4617004,4,632.5833333,-0.100865,1,220,0.11538723,3699600,0.115951,0.124819103,-0.000109818,2,6,0,1,24,1300.640015,5459.15703,21.0523423,75.0521453,1
-1,212.6029968,127,0,4,0,0,0.0049261,0,0,0,-0.0008652,11.8872004,4,632.6666667,-0.132911,1,216,0.110208024,17200900,0.152112,0.1402539,-0.000104089,3,6,0,1,3,2315.179932,2717.833314,21.04024,75.0412977,1
341.6099854,128.0619965,127,3,16,-0.64,0.64,2.4131899,0.462548,1.2642699,1.41421,0.398792,7.0787101,4,660,-0.0806384,1,217.6666667,0.128583627,27123400,0.148555,0.082384794,-0.000100285,2,6,0,1,3,2129.330078,2717.833314,21.039928,75.0420341,1
-1,228.0350037,127,0,4,0,0,0.0055319,0,0,0,-0.696975,11.7712002,4,632.6666667,-0.208339,1,216,0.112049361,15731300,0.147868,0.159309666,-0.000117138,3,6,0,1,3,2150.600098,2717.833314,21.040231,75.0411359,1
269.7340088,120.8300018,128,0,64,0,0,0.0042303,0,0,0,-0.542486,6.4973402,14,660,-0.103966,1,217.6666667,0.120723138,29900300,0.139414,0.157465008,-0.000111843,2,6,0,1,3,2030.060059,2717.833314,21.0399541,75.0423295,1
-1,212.6029968,127,0,4,0,0,0.0049261,0,0,0,-0.0008652,11.8872004,4,632.6666667,-0.132911,1,216,0.110208024,17200900,0.152112,0.1402539,-0.000104089,3,6,0,1,3,2315.179932,2717.833314,21.04024,75.0412977,1
-1,212.6029968,127,0,4,0,0,0.0049261,0,0,0,-0.0008652,11.8872004,4,632.6666667,-0.132911,1,216,0.110208024,17200900,0.152112,0.1402539,-0.000104089,3,6,0,1,3,2315.179932,2717.833314,21.04024,75.0412977,1
247.6840057,212.1320038,127,0,2,0,0,0.0078334,0,0,0,-0.0056566,12.8362999,4,632.6666667,-0.132911,1,216,0.110123027,18535300,0.152944,0.112783126,-0.000087835,2,6,0,1,3,2279.26001,2717.833314,21.0403539,75.041368,1
-1,438.2919922,125,1,128,0,0,0.0089702,0.0000982,0.0015656,0,-0.121915,12.5542002,4,632.5833333,-0.106366,1,220,0.119381976,4352080,0.156409,0.163327158,-0.000110486,3,6,0,1,24,1316.52002,5459.15703,21.0521447,75.0523104,1
97.9167023,191.0500031,127,2,2,0,0,0.007334,0.0002101,0.00256,0,0.0008484,12.5878,4,632.6666667,-0.171235,1,216,0.116325773,21041800,0.148927,0.241233805,-0.000102398,3,6,0,1,3,2328.969971,2717.833314,21.0402113,75.0416,1
97.9167023,191.0500031,127,2,2,0,0,0.007334,0.0002101,0.00256,0,0.0008484,12.5878,4,632.6666667,-0.171235,1,216,0.116325773,21041800,0.148927,0.241233805,-0.000102398,3,6,0,1,3,2328.969971,2717.833314,21.0402119,75.0416002,1
97.2154007,36.0555,125,0,128,0,0,0.0023304,0,0.0028471,0,0.0080414,10.8163996,4,660,-0.167509,1,217.6666667,0.123850197,34894800,0.156892,0.106091895,-0.00009816,2,6,216888,1,3,2804.040039,10923.40225,21.0379779,75.0585674,1
135.0010071,596.8250122,124,0,4,0.64,-0.64,3.23874,0,0,2,0.600806,5.3977098,4,632.5833333,-0.285744,1,220,0.119114129,10909300,0.194666,0.296144227,-8.91325E-05,4,6,0,1,3,1845.780029,2521.432156,21.0512716,75.0550913,1
314.8999939,122.0660019,128,0,16,0.48,-0.8,2.1593201,0,0,1.41421,0.255193,5.80369,4,660,-0.103966,1,217.6666667,0.120723138,28666000,0.139414,0.147717704,-0.000106285,2,6,0,1,3,2072.629883,2717.833314,21.039888,75.0421824,1
161.272995,140,126,0,4,0.64,-0.64,2.4142799,0,0,1.41421,0.520672,5.6919599,14,660,-0.174367,1,217.6666667,0.122703262,26468900,0.161034,0.170745503,-0.000084575,2,6,0,1,3,2669.320068,2717.833314,21.0403519,75.0440122,1
243.4949951,210.9499969,128,0,16,0.8,-0.48,3.40488,0,0,2.2360699,0.784097,5.3475699,4,660,-0.144081,1,217.6666667,0.112475289,22154500,0.160237,0.091565559,-8.02575E-05,2,6,0,1,3,2049.350098,2717.833314,21.0405805,75.0417585,1
314.3670044,136.0149994,127,3,16,0,0,1.08169,0.163025,0.566429,1,-0.163689,7.8816099,4,660,-0.0806384,1,217.6666667,0.127564002,27123400,0.145841,0.102344077,-9.92708E-05,2,6,0,1,3,2126.51001,2717.833314,21.0399829,75.0420876,1
315.4179993,108.1669998,128,0,32,0,0,1.0794899,0,0,0,-0.542486,6.4973402,14,660,-0.165684,1,217.6666667,0.120723138,27548600,0.139414,0.148847092,-0.000104283,3,6,0,1,3,2030.060059,2717.833314,21.0398077,75.0422391,1
269.9729919,98.9949036,126,0,16,0,-0.64,2.2812099,0,0,1.7320499,0.152077,5.7487202,4,660,-0.121543,1,217.6666667,0.127621557,29236200,0.15824,0.093960569,-9.29675E-05,2,6,292722,1,3,2682.850098,10923.40225,21.0388895,75.0585943,1
116.6709976,89.4427032,126,1,1,0,-0.64,1.7042201,0.29898,0,1.7320499,0.819645,6.3831902,4,660,-0.126341,1,217.6666667,0.131483826,29424000,0.163263,0.08463849,-8.66275E-05,2,6,324631,1,3,2674.540039,10923.40225,21.0389347,75.0588564,1
359.7869873,477.0740051,126,1,64,0,-0.64,2.28914,0.278292,4.7968402,1.7320499,0.199187,6.4384398,4,632.5833333,-0.179174,1,220,0.109690719,3094740,0.140097,0.129316187,-0.000123187,3,6,0,0,24,995.690979,5459.15703,21.0508316,75.054047,1
270.0310059,111.8030014,126,0,16,0,-0.64,2.2976601,0,0,1.7320499,0.219234,5.7415299,4,660,-0.133509,1,217.6666667,0.131483826,29435200,0.163263,0.080832369,-0.00009949,2,6,299756,1,3,2700.189941,10923.40225,21.0390881,75.0586171,1
269.9750061,130,125,10,8,0,0.64,2.2866199,0.698082,3.99295,1.7320499,0.474977,8.1442499,14,660,-0.0855756,1,217.6666667,0.11913764,27149100,0.156077,0.127167323,-0.000105754,3,6,0,1,3,2866.050049,2717.833314,21.0402476,75.0443447,1
135.4839935,160,126,2,2,0,0,1.08267,0.138781,0.377963,1,-0.570542,7.59302,14,660,-0.172288,1,217.6666667,0.122703262,25465100,0.161034,0.20751452,-9.45525E-05,3,6,0,1,3,2639.389893,2717.833314,21.0405042,75.0439589,1
76.0495987,170,129,1,128,0,0.64,3.14294,0.278196,1.0981801,1.7320499,0.134019,6.4387102,14,660,-0.166893,1,217.6666667,0.113918897,25754700,0.156173,0.121626251,-9.69188E-05,2,6,0,1,3,2007.640015,2717.833314,21.0405714,75.0432852,1
269.9320068,106.3010025,126,0,16,0,-0.64,2.28794,0,0,1.7320499,0.147294,5.74577,4,660,-0.133509,1,217.6666667,0.131483826,29236200,0.163263,0.074578178,-0.00009399,2,6,299756,1,3,2682.850098,10923.40225,21.0389678,75.0586008,1
89.9564972,94.339798,126,0,128,0,0,1.53635,0,0,1.41421,-0.604445,6.14431,4,660,-0.0581649,1,217.6666667,0.131483826,28736100,0.163263,0.060995959,-0.000073725,2,6,339430,1,3,2611.199951,10923.40225,21.0390923,75.0588248,1
-1,622.6560059,123,34,64,0,0,0.0084347,0.423831,0.0029442,0,-0.133173,10.0627003,4,632.5833333,-0.278349,1,220,0.106832538,15918800,0.173816,0.179544264,-9.80375E-05,3,6,0,1,3,2312.850098,2521.432156,21.0512943,75.055345,1
263.6220093,215.4069977,127,0,2,0,0,0.0009784,0,0,0,-1.29726,13.5035,14,632.5833333,-0.163525,1,220,0.121253931,20225200,0.152693,0.162055087,-0.00008994,3,6,0,1,3,2604.979981,5236.131894,21.0441522,75.0425588,1
275.0100098,120.4160004,125,0,64,0,0,0.0118289,0,0,0,-0.756321,11.0112,4,660,-0.119017,1,217.6666667,0.125319731,28200700,0.147319,0.087642713,-9.52275E-05,2,6,299756,1,3,2757.75,10923.40225,21.0389511,75.0584152,1
123.6640015,160,129,0,2,0,0.64,2.7527399,0,0,1,-0.456399,5.5605898,14,660,-0.203502,1,217.6666667,0.118708498,25846600,0.154975,0.206388678,-0.00010313,2,6,0,1,3,2107.01001,2717.833314,21.0404933,75.0433917,1
-1,631.3480225,123,2,64,0,0,0.0084347,0.000252,0.0029442,0,-0.474848,12.448,4,632.5833333,-0.190058,1,220,0.116515674,15918800,0.173086,0.301689278,-0.000096525,4,6,0,1,3,2312.850098,2521.432156,21.0513042,75.0554563,1
263.6220093,215.4069977,127,0,2,0,0,0.0009784,0,0,0,-1.29726,13.5035,14,632.5833333,-0.163525,1,220,0.121253931,20225200,0.152693,0.162055087,-0.00008994,3,6,0,1,3,2604.979981,5236.131894,21.0441613,75.0425635,1
135.3739929,218.4029999,127,0,2,0,0,1.076,0,0,1,-0.804894,6.5005898,14,632.5833333,-0.163525,1,220,0.121253931,20285200,0.152693,0.144807471,-9.75625E-05,3,6,0,1,3,2588.919922,5236.131894,21.0441706,75.0426736,1
135.0010071,596.8250122,124,0,4,0.64,-0.64,3.23874,0,0,2,0.600806,5.3977098,4,632.5833333,-0.285744,1,220,0.119114129,10909300,0.194666,0.296144227,-8.91325E-05,4,6,0,1,3,1845.780029,2521.432156,21.0512716,75.0550913,1
206.3990021,160,126,2,4,0,-0.64,1.71163,0.25169,0.59764,1.41421,-0.234516,7.13482,14,660,-0.0777687,1,217.6666667,0.131513648,25956100,0.148268,0.111634284,-0.000109064,2,6,0,1,3,2877.48999,2717.833314,21.0404908,75.0443385,1
135.0809937,181.1080017,126,3,2,-0.64,0.64,3.23542,0.676961,1.69584,2,0.750567,6.7850299,14,660,-0.0826586,1,217.6666667,0.126465576,26790600,0.16355,0.148045756,-0.00010112,2,6,0,1,3,2796.02002,2717.833314,21.0406831,75.0446976,1
-1,438.2919922,126,3,64,0,0,0.0011575,0.0000224,0.0006061,0,-0.700802,14.7216997,4,632.5833333,-0.184681,1,220,0.106831895,2642610,0.126486,0.155031784,-0.00013411,3,6,0,0,24,801.5,5459.15703,21.0507776,75.0536311,1
135.4839935,160,126,2,2,0,0,1.08267,0.138781,0.377963,1,-0.570542,7.59302,14,660,-0.172288,1,217.6666667,0.122703262,25465100,0.161034,0.20751452,-9.45525E-05,3,6,0,1,3,2639.389893,2717.833314,21.0405106,75.0439641,1
263.6220093,215.4069977,127,0,2,0,0,0.0009784,0,0,0,-1.29726,13.5035,14,632.5833333,-0.163525,1,220,0.121253931,20225200,0.152693,0.162055087,-0.00008994,3,6,0,1,3,2604.979981,5236.131894,21.0441595,75.0425638,1
135.4839935,160,126,2,2,0,0,1.08267,0.138781,0.377963,1,-0.570542,7.59302,14,660,-0.172288,1,217.6666667,0.122703262,25465100,0.161034,0.20751452,-9.45525E-05,3,6,0,1,3,2639.389893,2717.833314,21.0405106,75.0439641,1
90.0229034,142.1269989,126,1,1,0,-0.64,2.2906799,0.278553,0.400005,1.7320499,0.643863,6.4377198,4,660,-0.208671,1,217.6666667,0.118965804,23277100,0.175342,0.171242801,-0.000083115,3,6,176282,1,3,3082.27002,10923.40225,21.0388282,75.0579184,1
135.4839935,160,126,2,2,0,0,1.08267,0.138781,0.377963,1,-0.570542,7.59302,14,660,-0.172288,1,217.6666667,0.122703262,25465100,0.161034,0.20751452,-9.45525E-05,3,6,0,1,3,2639.389893,2717.833314,21.0405092,75.0439634,1
179.6929932,180.2779999,125,1,4,0,0.64,2.29,0.189673,1.1996599,1.7320499,0.376699,6.7336998,14,660,-0.14498,1,217.6666667,0.121952623,28353100,0.164542,0.107313196,-9.09625E-05,3,6,0,1,3,2448.590088,2717.833314,21.0405799,75.0451024,1
45.0485992,382.7529907,126,2,128,-0.32,0.96,3.2392399,0.576491,1.1319,2.4494901,0.448767,6.49616,4,632.5833333,-0.231456,1,220,0.11112699,6170070,0.146423,0.252420083,-0.000105415,3,6,37834.5,1,24,423.4190063,5459.15703,21.0503816,75.053266,1
267.0400085,156.2050018,126,0,1,0,0,0.0015654,0,0,0,-1.19235,13.0335999,4,660,-0.208671,1,217.6666667,0.118965804,23880000,0.175342,0.180425997,-8.13425E-05,2,6,176282,1,22,3082.580078,10923.40225,21.0388842,75.0578592,1
134.9120026,181.1080017,127,0,4,0.64,-0.64,3.2379899,0,0,2,0.630603,5.3979402,14,660,-0.0826586,1,217.6666667,0.126465576,26790600,0.16355,0.148045756,-0.00010112,2,6,0,1,3,2796.02002,2717.833314,21.0407057,75.0446971,1
135.4839935,160,126,2,2,0,0,1.08267,0.138781,0.377963,1,-0.570542,7.59302,14,660,-0.172288,1,217.6666667,0.122703262,25465100,0.161034,0.20751452,-9.45525E-05,3,6,0,1,3,2639.389893,2717.833314,21.04051,75.0439642,1
243.3170013,183.8480072,126,0,16,0,-0.64,1.70227,0,0,0,0.0807815,6.0416999,4,660,-0.160679,1,217.6666667,0.119487146,25757700,0.159491,0.110733475,-0.00008622,3,6,177703,1,3,2765.459961,10923.40225,21.0392282,75.057862,1
314.8580017,200,126,2,32,-0.64,0.64,3.2339201,0.575261,1.13003,2,0.604298,6.4978099,14,660,-0.167483,1,217.6666667,0.117314805,25392900,0.165504,0.120447565,-8.11225E-05,3,6,0,1,3,2567.01001,2717.833314,21.0408883,75.04418,1
-1,212.6029968,125,11,128,0,0,0.0011709,0.174185,0.0014305,0,-0.354637,9.3291502,4,660,-0.151967,1,217.6666667,0.108387468,25070800,0.143094,0.127322953,-0.00010372,3,6,109374,1,3,2669.800049,10923.40225,21.0392782,75.0575174,1
225.2259979,206.1549988,125,7,64,0,0,1.0831,0.651552,0.189055,1,0.714781,7.7690101,4,660,-0.169257,1,217.6666667,0.108387468,25070800,0.143094,0.153785226,-9.75844E-05,3,6,109374,1,3,2683.27002,10923.40225,21.0392487,75.0576152,1
134.897995,200.9980011,127,0,2,-0.64,0.64,3.2470601,0,0,2,1.17811,5.3951402,14,660,-0.0393999,1,217.6666667,0.127112451,26718200,0.177662,0.091672754,-0.000096465,3,6,0,1,3,2711.679932,2717.833314,21.0409132,75.0446986,1
146.3170013,212.1320038,127,0,4,0,-0.64,2.75683,0,0,1.7320499,1.17811,5.3951402,14,660,-0.131313,1,217.6666667,0.12607155,26718200,0.162394,0.095092294,-8.26425E-05,3,6,0,1,3,2686.330078,2717.833314,21.0409407,75.0447304,1
44.7615013,100.4990005,126,44,1,0,0,1.07586,0.0000847,3.19245,0,-0.804771,16.9459991,4,660,-0.162969,1,217.6666667,0.122163055,19475800,0.150973,0.134463353,-0.000098445,3,6,418238,1,3,2878.169922,2717.833314,21.0412317,75.0598292,1
-1,438.2919922,126,3,64,0,0,0.0011575,0.0000224,0.0006061,0,-0.700802,14.7216997,4,632.5833333,-0.184681,1,220,0.106831895,2642610,0.126486,0.155031784,-0.00013411,3,6,0,0,24,801.5,5459.15703,21.0507776,75.0536311,1
45.0485992,382.7529907,126,2,128,-0.32,0.96,3.2392399,0.576491,1.1319,2.4494901,0.448767,6.49616,4,632.5833333,-0.231456,1,220,0.11112699,6170070,0.146423,0.252420083,-0.000105415,3,6,37834.5,1,24,423.4190063,5459.15703,21.0503816,75.053266,1
